kernel,noise,score,corr,p,method,rank,N
exponential,3,21.570397384385803,0.81586494504890827,3,lars,30,300
exponential,3,20.292166784782118,0.83259312385369755,3,greedy,30,300
exponential,3,12.913063185413503,-0.070541353113893632,3,lars,30,300
exponential,3,11.913919876852642,-0.069699161385947089,3,greedy,30,300
exponential,3,16.006165180757588,0.59548802973508219,3,lars,30,300
exponential,3,15.239643577922838,0.61668944972889506,3,greedy,30,300
exponential,3,17.336168512488946,0.86415988379588782,3,lars,30,300
exponential,3,17.505256226233289,0.86201129226817241,3,greedy,30,300
exponential,3,18.428097669046004,0.70122358546326435,3,lars,30,300
exponential,3,18.835561897524389,0.691449694320734,3,greedy,30,300
exponential,3,12.307335954366934,0.99931171844832056,3,lars,30,300
exponential,3,13.409317313518653,0.99917920895398715,3,greedy,30,300
exponential,3,12.077180625611991,0.85935639982552703,3,lars,30,300
exponential,3,13.019704193916457,0.840527210279709,3,greedy,30,300
exponential,3,16.468042933454967,0.66375185566045891,3,lars,30,300
exponential,3,16.834070834929193,0.65529125240972685,3,greedy,30,300
exponential,3,14.644302978984237,0.5079543906830627,3,lars,30,300
exponential,3,15.098179449691498,0.49742503365672142,3,greedy,30,300
exponential,3,17.654575841278106,0.56597714102602958,3,lars,30,300
exponential,3,18.299195281687044,0.5524857069993756,3,greedy,30,300
exponential,3,19.283956791696976,0.26837677671167298,3,lars,30,300
exponential,3,19.035541885287813,0.27265281843212047,3,greedy,30,300
exponential,3,16.986748230891507,0.86137888417685782,3,lars,30,300
exponential,3,17.235945747529911,0.85775449226514988,3,greedy,30,300
exponential,3,16.230697928613811,0.1122892617628304,3,lars,30,300
exponential,3,16.476208318500994,0.10822562390834135,3,greedy,30,300
exponential,3,15.906433029276901,0.62377251168879488,3,lars,30,300
exponential,3,16.196829088661641,0.61579062202580392,3,greedy,30,300
exponential,3,20.691183982102196,0.4191338474501472,3,lars,30,300
exponential,3,21.070202041837359,0.41245788026671559,3,greedy,30,300
exponential,3,13.408463498648771,0.51734761002160634,3,lars,30,300
exponential,3,13.193832007854592,0.52398595524496983,3,greedy,30,300
exponential,3,15.266564825404975,0.77771178577488709,3,lars,30,300
exponential,3,15.320354948459574,0.77666454992687395,3,greedy,30,300
exponential,3,16.578686191795001,0.56564806517525401,3,lars,30,300
exponential,3,16.50167192720593,0.56845942479133715,3,greedy,30,300
exponential,3,17.237398285103669,0.4155420301058943,3,lars,30,300
exponential,3,17.327378324611125,0.41427532144439722,3,greedy,30,300
exponential,3,12.695186272573499,0.95251632973617661,3,lars,30,300
exponential,3,12.94799118153791,0.95065538697604723,3,greedy,30,300
exponential,3,12.954606655555914,0.96991126252215387,3,lars,30,300
exponential,3,12.781075779198654,0.97067909838050781,3,greedy,30,300
exponential,3,17.251577777587823,0.99850960011182299,3,lars,30,300
exponential,3,17.704546488643217,0.99842563342023316,3,greedy,30,300
exponential,3,14.694194439278439,0.9243819437796682,3,lars,30,300
exponential,3,15.347005441857494,0.91748171678920387,3,greedy,30,300
exponential,3,14.341344556285087,0.94445508514789533,3,lars,30,300
exponential,3,15.116720256236386,0.93793394789178641,3,greedy,30,300
exponential,3,19.118041311058693,0.55852997841997643,3,lars,30,300
exponential,3,18.829838300587998,0.56493784578241968,3,greedy,30,300
exponential,3,15.582305074539457,0.44552123215212885,3,lars,30,300
exponential,3,15.701511487195186,0.44439950051312621,3,greedy,30,300
exponential,3,15.268651390245973,0.94359661030804343,3,lars,30,300
exponential,3,15.750670132131351,0.94016209174053145,3,greedy,30,300
exponential,3,17.919085539337644,0.68482787132411027,3,lars,30,300
exponential,3,18.133539332368546,0.68011905010773599,3,greedy,30,300
exponential,3,17.207971944565045,0.54806428303732302,3,lars,30,300
exponential,3,16.344203852784318,0.56901995724782828,3,greedy,30,300
exponential,3,15.285304856779653,0.83168419604215094,3,lars,30,300
exponential,3,15.448705039962295,0.82858109425669391,3,greedy,30,300
exponential,3,17.474264232287638,0.99808325376230422,3,lars,30,300
exponential,3,17.806616483874439,0.99799846771297807,3,greedy,30,300
exponential,3,16.922358748642726,0.71984147887330652,3,lars,30,300
exponential,3,16.509400928087722,0.72937012030436343,3,greedy,30,300
exponential,3,16.149224619770223,0.45313091048428833,3,lars,30,300
exponential,3,18.826614739724487,0.39893245650529069,3,greedy,30,300
exponential,3,16.273582269474087,0.85733999479914857,3,lars,30,300
exponential,3,16.641013677045706,0.85195915412508127,3,greedy,30,300
exponential,3,16.447951812775973,0.28581255108378412,3,lars,30,300
exponential,3,16.79796948755536,0.28045848182607902,3,greedy,30,300
exponential,3,16.807449622682515,0.99637946020263235,3,lars,30,300
exponential,3,17.100085371681846,0.99624881099149709,3,greedy,30,300
exponential,3,16.949718624314336,0.15098936657936163,3,lars,30,300
exponential,3,17.06472962345752,0.15227786315638675,3,greedy,30,300
exponential,3,14.439007510156811,0.5784217995669223,3,lars,30,300
exponential,3,14.851471104255378,0.56501891029273166,3,greedy,30,300
exponential,3,17.24352891578361,0.79570004367688674,3,lars,30,300
exponential,3,16.949207947084005,0.80078485237053021,3,greedy,30,300
exponential,3,15.673582345097733,0.99981368154075112,3,lars,30,300
exponential,3,14.543505578724764,0.99984096521674326,3,greedy,30,300
exponential,3,12.520321961261436,0.42486786665327225,3,lars,30,300
exponential,3,11.506729605469047,0.4563774716781977,3,greedy,30,300
exponential,3,12.905044897148334,0.35172442062275239,3,lars,30,300
exponential,3,15.681754788416555,0.2957291300121635,3,greedy,30,300
exponential,3,13.558732515644307,0.67840301125635893,3,lars,30,300
exponential,3,13.393259088843767,0.68366084405935268,3,greedy,30,300
exponential,3,16.621861905643282,0.95520583564297312,3,lars,30,300
exponential,3,17.747395316013197,0.94915900805721565,3,greedy,30,300
exponential,3,16.863759620874625,0.9981693919679574,3,lars,30,300
exponential,3,16.840237337701293,0.99817490335974868,3,greedy,30,300
exponential,3,20.101286637304959,0.20687349006125402,3,lars,30,300
exponential,3,18.683198423860269,0.22501551511877019,3,greedy,30,300
exponential,3,18.266625668213813,0.94188185028759186,3,lars,30,300
exponential,3,18.067126033251217,0.94309693533224714,3,greedy,30,300
exponential,3,16.263120508048093,0.79117185542682733,3,lars,30,300
exponential,3,16.375459464700615,0.78911832268030668,3,greedy,30,300
exponential,3,19.814272157424526,0.95019141001577423,3,lars,30,300
exponential,3,19.806510268771671,0.95019255546687043,3,greedy,30,300
exponential,3,14.789563887433404,0.88307216206497752,3,lars,30,300
exponential,3,15.338234370054522,0.8756375447965743,3,greedy,30,300
exponential,3,16.932096516774951,0.60619361117619952,3,lars,30,300
exponential,3,17.076234291112609,0.60193711101129765,3,greedy,30,300
exponential,3,20.556901156789106,0.16501169100776256,3,lars,30,300
exponential,3,20.781206038143171,0.16470076636486422,3,greedy,30,300
exponential,3,15.781955672020429,0.34779016991870126,3,lars,30,300
exponential,3,15.344383853369763,0.35670182485063434,3,greedy,30,300
exponential,3,18.820168261371979,0.69071841855254323,3,lars,30,300
exponential,3,18.548504224693975,0.69668076260888734,3,greedy,30,300
exponential,3,15.417369520466281,0.44540162400456257,3,lars,30,300
exponential,3,15.452307672617756,0.44458593654293771,3,greedy,30,300
exponential,3,17.135813943685847,0.61934575651807744,3,lars,30,300
exponential,3,17.307177512235665,0.61546234239984043,3,greedy,30,300
exponential,3,17.26987216146761,0.56825158594812475,3,lars,30,300
exponential,3,16.321136372915031,0.59038685852130768,3,greedy,30,300
exponential,3,17.813776410904154,0.99781741232345611,3,lars,30,300
exponential,3,18.718082006001694,0.99753669733253492,3,greedy,30,300
exponential,3,21.730017896553964,0.99687526283787387,3,lars,30,300
exponential,3,21.51787249738647,0.99694045995601899,3,greedy,30,300
exponential,3,16.72348443169502,0.9619707302806626,3,lars,30,300
exponential,3,16.874102815755531,0.96126444185404147,3,greedy,30,300
exponential,3,19.835454001259766,0.40299759808279001,3,lars,30,300
exponential,3,19.935283433941134,0.40052559171721608,3,greedy,30,300
exponential,3,21.67269662718023,0.10015798100380847,3,lars,30,300
exponential,3,21.891923493524487,0.10083501100276664,3,greedy,30,300
exponential,3,16.098732836344389,0.65858665890488144,3,lars,30,300
exponential,3,15.78304622389501,0.66570247400807447,3,greedy,30,300
exponential,3,15.656442686822556,0.99952486584875511,3,lars,30,300
exponential,3,15.039103597911852,0.99956454526299499,3,greedy,30,300
exponential,3,20.06220752035124,0.58534015819095109,3,lars,30,300
exponential,3,19.801516193425947,0.59044948826140098,3,greedy,30,300
exponential,3,14.528079096384507,0.89223313191756271,3,lars,30,300
exponential,3,14.292906190869251,0.89530911340852204,3,greedy,30,300
exponential,3,16.412236536694582,0.85948312698274143,3,lars,30,300
exponential,3,16.486056026971962,0.85829526080437857,3,greedy,30,300
exponential,3,19.450087113198897,0.99987923788249866,3,lars,30,300
exponential,3,18.463651062507399,0.99989374792278984,3,greedy,30,300
exponential,3,18.573733454061625,0.48167770511001506,3,lars,30,300
exponential,3,19.020257648908686,0.47180016135514102,3,greedy,30,300
exponential,3,17.068864915659265,0.7414146150751687,3,lars,30,300
exponential,3,17.312610701008637,0.73659074042672434,3,greedy,30,300
exponential,3,19.616221677383127,0.061725892839486866,3,lars,30,300
exponential,3,19.540665906597781,0.062143717685830234,3,greedy,30,300
exponential,3,20.723666621489354,0.55445779680565699,3,lars,30,300
exponential,3,20.984567314121669,0.5495720436839524,3,greedy,30,300
exponential,3,20.617320313208396,0.88229771156593717,3,lars,30,300
exponential,3,21.121006765002683,0.87657815874242273,3,greedy,30,300
exponential,3,13.381299236898826,0.6227943943318579,3,lars,30,300
exponential,3,14.044638099092669,0.60350145476448736,3,greedy,30,300
exponential,3,16.275349145317765,0.99677398254398397,3,lars,30,300
exponential,3,197.3921513501738,-0.090414942123996631,3,greedy,30,300
exponential,3,21.241536116427987,0.20525673759714894,3,lars,30,300
exponential,3,20.85618298902487,0.20841483141809666,3,greedy,30,300
exponential,3,18.548528946177395,0.55892351078127955,3,lars,30,300
exponential,3,18.630333587933393,0.55835063622226755,3,greedy,30,300
exponential,3,14.250562323306481,0.99839499116231367,3,lars,30,300
exponential,3,13.698215479624936,0.99852644326270423,3,greedy,30,300
exponential,3,18.856844615963968,0.78035947121840743,3,lars,30,300
exponential,3,20.231742858473766,0.75637944485264907,3,greedy,30,300
exponential,3,12.403402939117484,0.67663141796105897,3,lars,30,300
exponential,3,12.008761572619356,0.68940724260219,3,greedy,30,300
exponential,3,18.763597513929941,0.61932391817977039,3,lars,30,300
exponential,3,18.471005453570992,0.62592616988944794,3,greedy,30,300
exponential,3,18.141859577603476,0.94674890389250788,3,lars,30,300
exponential,3,17.962104974507042,0.94805603269987104,3,greedy,30,300
exponential,3,18.162840009221906,0.21876268107748317,3,lars,30,300
exponential,3,18.006209362791903,0.22036891879858933,3,greedy,30,300
exponential,3,17.686395413789374,0.32101821062070429,3,lars,30,300
exponential,3,18.091437335758712,0.31479828182745684,3,greedy,30,300
exponential,3,16.894521596281422,0.33701824713148748,3,lars,30,300
exponential,3,18.003212489109938,0.31766983363692225,3,greedy,30,300
exponential,3,19.422725363140028,0.79578242194165105,3,lars,30,300
exponential,3,19.561975393836651,0.79346096915269915,3,greedy,30,300
exponential,3,16.978395744860617,0.99956838388497693,3,lars,30,300
exponential,3,546.23551238613049,0.59002418681640201,3,greedy,30,300
exponential,3,18.605159413498718,0.41028193876984109,3,lars,30,300
exponential,3,18.431468374535331,0.41376767557551281,3,greedy,30,300
exponential,3,19.525042546284489,0.61406178348343865,3,lars,30,300
exponential,3,19.478017489299411,0.61465781162026079,3,greedy,30,300
exponential,3,18.907149574109187,0.96351612814261811,3,lars,30,300
exponential,3,19.271554269737692,0.96204141553373335,3,greedy,30,300
exponential,3,19.796633523623928,0.57374430916969232,3,lars,30,300
exponential,3,19.770876152998756,0.57410090999447205,3,greedy,30,300
exponential,3,13.195634898345171,0.75495681063089737,3,lars,30,300
exponential,3,13.369596391824041,0.7499493344530217,3,greedy,30,300
exponential,3,18.940165893735838,0.26932545856564594,3,lars,30,300
exponential,3,19.250720789923154,0.26544597088261568,3,greedy,30,300
exponential,3,15.04822766173648,0.84898674205756741,3,lars,30,300
exponential,3,15.651261335622191,0.83898815000072358,3,greedy,30,300
exponential,3,15.269060937844408,0.96888702828288931,3,lars,30,300
exponential,3,15.73151617953104,0.96704040389771739,3,greedy,30,300
exponential,3,18.116590183587398,0.64862482959555201,3,lars,30,300
exponential,3,17.397690066359878,0.66424073536191364,3,greedy,30,300
exponential,3,18.272714521513226,0.51115807991847018,3,lars,30,300
exponential,3,18.666369446314285,0.50085176904551132,3,greedy,30,300
exponential,3,12.996799301752016,0.43798608295940628,3,lars,30,300
exponential,3,13.02138418430588,0.43679911977734764,3,greedy,30,300
exponential,3,18.778176631561195,0.85493376891887807,3,lars,30,300
exponential,3,19.395651215903708,0.84718707165506957,3,greedy,30,300
exponential,3,15.682138104411891,0.94542238856627314,3,lars,30,300
exponential,3,16.250450845290487,0.94157978803370224,3,greedy,30,300
exponential,3,19.902306810604685,0.88976932916897211,3,lars,30,300
exponential,3,19.873435194707817,0.89003352007931291,3,greedy,30,300
exponential,3,11.86537005102071,0.93037354549847573,3,lars,30,300
exponential,3,11.713575330020554,0.93202353696457851,3,greedy,30,300
exponential,3,17.665482716341099,0.538882078249876,3,lars,30,300
exponential,3,17.11009640334391,0.55258019490261057,3,greedy,30,300
exponential,3,15.583667832461334,0.54407292734850177,3,lars,30,300
exponential,3,15.569717200795253,0.54459485547780118,3,greedy,30,300
exponential,3,21.185428012585859,0.49526852743828159,3,lars,30,300
exponential,3,20.473639119676275,0.50883718182940518,3,greedy,30,300
exponential,3,17.716995332010899,0.64736604436730427,3,lars,30,300
exponential,3,17.821961195317197,0.6446501673782371,3,greedy,30,300
exponential,3,17.857825937883753,0.25250267686732303,3,lars,30,300
exponential,3,18.080136530314672,0.25019517468367575,3,greedy,30,300
exponential,3,15.947014042909885,0.96814976851809642,3,lars,30,300
exponential,3,16.064233081580113,0.96770426235312124,3,greedy,30,300
exponential,3,19.853265568820625,0.62037632929200581,3,lars,30,300
exponential,3,21.546050557801607,0.58810927619091047,3,greedy,30,300
exponential,3,17.310721391355571,0.4664875358247082,3,lars,30,300
exponential,3,16.509785941965923,0.48752164900942491,3,greedy,30,300
exponential,3,15.006032270248088,0.47357533594522083,3,lars,30,300
exponential,3,14.716889189449104,0.48206766627004222,3,greedy,30,300
exponential,3,16.020865908703897,0.9463658842164846,3,lars,30,300
exponential,3,15.938804376874726,0.94688473853284483,3,greedy,30,300
exponential,3,16.42593088413911,0.69572853940882662,3,lars,30,300
exponential,3,16.776009459198768,0.6873342337613505,3,greedy,30,300
exponential,3,18.25743056064303,0.40576046059917814,3,lars,30,300
exponential,3,18.115771906219472,0.40900600581334179,3,greedy,30,300
exponential,3,18.41719308989429,0.89544675944413776,3,lars,30,300
